polar and equatorial radii for Neptune's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
these models assume the voyager wind profile from Tollefson et al. (2018, Icarus 311).
the distribution of models in this file comes from randomly drawing wind fit coefficients from Gaussians with means and standard deviations from Table 1 (polynomial profiles).
index         r_pol_km          r_eq_km
  591   24286.37249868   24763.38034365
  592   24322.04590944   24761.67709773
  593   24245.47467563   24762.94714950
  594   24268.64951912   24761.53817921
  595   24303.84349428   24761.26486849
  596   24294.32051887   24761.71812393
  597   24283.51392344   24762.83802698
  598   24281.63918776   24761.09640949
  599   24278.23544380   24760.58437764
  600   24241.07751974   24763.04079950
  601   24271.14667244   24762.02231190
  602   24296.94109792   24761.09508318
  603   24280.01334162   24762.20484581
  604   24272.92473830   24762.66743463
  605   24333.48143569   24759.30639386
  606   24333.14392493   24760.06641947
  607   24234.02466780   24763.52799424
  608   24273.10592608   24761.69470219
  609   24313.51869248   24760.35384092
  610   24256.84104848   24763.22402918
  611   24300.79983036   24760.75919467
  612   24303.96418719   24760.99819913
  613   24310.54991928   24760.19405720
  614   24260.19836003   24762.50725509
  615   24276.28495230   24762.32893648
  616   24278.67689311   24761.44154106
  617   24299.61713072   24761.30669776
  618   24330.82445373   24760.78103296
  619   24297.38619538   24761.71040717
  620   24257.12357510   24762.71683669
  621   24196.99258852   24764.78615456
  622   24269.85483612   24762.66074230
  623   24303.05781758   24762.49125771
  624   24256.32157682   24763.18039193
  625   24292.46129723   24762.19707564
  626   24288.49563168   24762.44508468
  627   24302.86970739   24761.45267347
  628   24282.47711572   24762.38876001
  629   24355.65976682   24760.51100802
  630   24265.78862963   24761.85021765
  631   24295.42745001   24761.24152928
  632   24282.00264964   24760.96549418
  633   24298.86699365   24761.01727501
  634   24263.67246174   24762.33497955
  635   24243.22977609   24763.79478424
  636   24271.64944459   24762.82639857
  637   24311.85783777   24759.98607711
  638   24279.95111108   24762.10108462
  639   24286.66162046   24763.47476023
  640   24336.19910230   24759.21210982
  641   24289.86168727   24763.19882543
  642   24249.99764173   24762.47868964
  643   24295.84733857   24762.25060771
  644   24236.13686285   24762.13859731
  645   24319.10564002   24760.04430314
  646   24328.92265227   24760.56812830
  647   24256.37695340   24761.06948052
  648   24290.00814390   24762.93847663
  649   24313.95826964   24761.21426963
  650   24274.86734958   24760.64817334
  651   24286.96611616   24760.38146375
  652   24287.86552892   24761.09341989
  653   24332.37120420   24760.49124766
  654   24203.16417004   24765.35222323
  655   24335.92574099   24759.76688914
  656   24305.01159710   24760.72439344
  657   24268.52350276   24762.24800648
  658   24282.63225671   24761.78922516
  659   24259.23496000   24762.04997504
  660   24242.18069012   24763.28882298
  661   24252.51313743   24762.96057568
  662   24297.71999910   24760.25943642
  663   24321.62137428   24761.43939978
  664   24240.21197508   24762.86660935
  665   24320.83927428   24760.50344346
  666   24262.73108764   24763.44830935
  667   24254.37627801   24762.11576083
  668   24261.80788561   24761.39409714
  669   24334.20871260   24760.32929544
  670   24321.08696283   24760.51716691
  671   24253.85744039   24763.40118767
  672   24281.87533302   24761.09320300
  673   24289.77149813   24762.77247765
  674   24265.33085605   24762.25024349
  675   24251.42142806   24763.95091862
  676   24348.32221876   24759.30361405
  677   24260.27029886   24762.52528530
  678   24282.83962097   24762.11810816
  679   24261.80608217   24761.96204083
  680   24279.86396855   24762.30320526
  681   24252.62973718   24763.19621752
  682   24260.42057792   24762.49753046
  683   24267.73882269   24762.26480314
  684   24245.20349575   24763.57595740
  685   24216.83852578   24763.58604503
  686   24244.20567690   24763.07518573
  687   24306.50935828   24761.41992456
  688   24238.65115799   24764.00059351
  689   24275.14513353   24761.41939539
  690   24275.89367637   24761.83219256
  691   24293.74643972   24761.48276516
  692   24291.04878596   24760.61267485
  693   24248.88176734   24763.84946712
  694   24252.93416025   24763.36672799
  695   24208.75753169   24762.53411255
  696   24234.99885954   24763.22967213
  697   24278.95979019   24762.49067034
  698   24298.64897452   24760.64948431
  699   24262.98187618   24763.01068619
  700   24326.18764162   24759.58737202
  701   24329.28708314   24759.34913097
  702   24290.53493564   24761.24165970
  703   24291.36500501   24761.98517241
  704   24301.30412680   24760.97860468
  705   24289.20489818   24761.19998847
  706   24330.86708565   24759.42406173
  707   24336.78703076   24761.61632558
  708   24258.01079465   24762.17836009
  709   24269.21911027   24762.55982351
  710   24188.58483823   24765.30764037
  711   24275.15936979   24762.74893531
  712   24332.24803365   24760.06352513
  713   24288.04503957   24760.65739781
  714   24301.78517095   24762.78137405
  715   24289.44525759   24762.06513219
  716   24342.72603831   24759.63885110
  717   24276.37678226   24762.18064368
  718   24332.60906532   24759.10401468
  719   24294.62673658   24760.65450598
  720   24235.39191782   24762.84436754
  721   24290.08207514   24762.70866572
  722   24310.74336271   24760.52934508
  723   24291.13155447   24762.16033521
  724   24280.42762826   24762.07947502
  725   24250.13957691   24763.47524683
  726   24266.06098665   24763.30018902
  727   24276.84736571   24761.72272088
  728   24282.45827708   24762.54416999
  729   24282.63879150   24761.52706235
  730   24279.17018224   24762.05261548
  731   24297.38779827   24761.39549128
  732   24282.82105418   24761.79384325
  733   24252.16075627   24763.42946966
  734   24250.01622945   24762.46535617
  735   24295.11427618   24762.61355596
  736   24262.94689841   24763.24887970
  737   24240.93615862   24761.49300414
  738   24289.79216002   24760.94226450
  739   24316.18188353   24761.73358231
  740   24225.84444049   24764.31078928
  741   24305.17836492   24760.30389992
  742   24272.58000620   24762.67237876
  743   24317.22598263   24760.44408255
  744   24255.43865021   24763.23311936
  745   24291.68747920   24761.65128843
  746   24287.49066515   24761.54772222
  747   24255.99757572   24761.98437204
  748   24306.02584501   24761.05948620
  749   24292.44014767   24761.04640814
